movie_id,title,release_date,rating,popularity,release_year,genres,category,decade
118406,Road to Ninja: Naruto the Movie,2012-07-28,7.4,4.7337,2012.0,"Animation, Fantasy, Action",Sword and Sorcery,2010
297,Meet Joe Black,1998-11-12,7.4,12.7718,1998.0,"Fantasy, Drama, Romance",Fantasy Epic,1990
417320,Descendants 2,2017-07-21,7.4,7.407,2017.0,"Family, Fantasy, Adventure",Fantasy Epic,2010
10144,The Little Mermaid,1989-11-17,7.4,12.3176,1989.0,"Animation, Family, Fantasy",Fairy Tale,1980
21348,Kirikou and the Sorceress,1998-12-09,7.4,2.1645,1998.0,"Fantasy, Adventure, Animation, Family",Fairy Tale,1990
2134,The Time Machine,1960-05-25,7.3,5.5546,1960.0,"Thriller, Adventure, Fantasy, Sci-Fi, Romance",Dark Fantasy,1960
756,Fantasia,1940-11-13,7.3,8.0663,1940.0,"Animation, Family, Fantasy",Fairy Tale,1940
831405,Injustice,2021-10-09,7.3,6.4448,2021.0,"Animation, Sci-Fi, Fantasy, Action",Sword and Sorcery,2020
122917,The Hobbit: The Battle of the Five Armies,2014-12-10,7.3,24.6373,2014.0,"Action, Adventure, Fantasy",Sword and Sorcery,2010
17581,Naruto Shippuden the Movie: Bonds,2008-08-02,7.3,5.2657,2008.0,"Fantasy, Animation, Action",Sword and Sorcery,2000
493529,Dungeons & Dragons: Honor Among Thieves,2023-03-23,7.3,11.2267,2023.0,"Adventure, Fantasy, Comedy",Fantasy Epic,2020
560057,The Sea Beast,2022-06-24,7.3,9.3596,2022.0,"Animation, Adventure, Action, Family, Fantasy",Fairy Tale,2020
425909,Ghostbusters: Afterlife,2021-11-18,7.3,8.8778,2021.0,"Fantasy, Comedy, Adventure",Fantasy Epic,2020
25623,House,1977-08-26,7.3,3.1058,1977.0,"Comedy, Fantasy, Horror",Dark Fantasy,1970
755339,Just Another Christmas,2020-12-03,7.3,1.379,2020.0,"Comedy, Drama, Fantasy, Family",Fantasy Epic,2020
809107,Z-O-M-B-I-E-S 3,2022-07-09,7.3,4.2986,2022.0,"Fantasy, Comedy, Family",Fantasy Epic,2020
866,Finding Neverland,2004-10-29,7.3,6.6241,2004.0,"Drama, Fantasy",Fantasy Epic,2000
508947,Turning Red,2022-03-10,7.3,26.1876,2022.0,"Animation, Family, Comedy, Fantasy",Fairy Tale,2020
30061,Justice League: Crisis on Two Earths,2010-02-23,7.3,6.1298,2010.0,"Action, Adventure, Animation, Sci-Fi, Fantasy",Sword and Sorcery,2010
892,Delicatessen,1991-04-17,7.3,3.4962,1991.0,"Comedy, Sci-Fi, Fantasy",Fantasy Epic,1990
809,Shrek 2,2004-05-19,7.3,16.9036,2004.0,"Animation, Family, Comedy, Fantasy, Romance",Fairy Tale,2000
922,Dead Man,1995-12-23,7.3,5.8149,1995.0,"Drama, Fantasy",Fantasy Epic,1990
259316,Fantastic Beasts and Where to Find Them,2016-11-16,7.3,12.58,2016.0,"Fantasy, Adventure",Fantasy Epic,2010
26736,Wizards of Waverly Place: The Movie,2009-08-28,7.3,5.4912,2009.0,"Family, Adventure, Comedy, Fantasy, Action, Drama",Fantasy Epic,2000
13688,CJ7,2008-01-30,7.3,4.3651,2008.0,"Comedy, Drama, Family, Fantasy, Sci-Fi",Fantasy Epic,2000
420814,Christopher Robin,2018-08-01,7.3,6.616,2018.0,"Adventure, Comedy, Family, Fantasy",Fantasy Epic,2010
118412,Berserk: The Golden Age Arc II - The Battle for Doldrey,2012-06-23,7.3,3.5547,2012.0,"Animation, Action, Adventure, Drama, Fantasy",Sword and Sorcery,2010
615666,A Boy Called Christmas,2021-11-24,7.3,5.2393,2021.0,"Family, Adventure, Fantasy",Fantasy Epic,2020
451048,Jungle Cruise,2021-07-28,7.3,9.3322,2021.0,"Fantasy, Adventure, Action",Sword and Sorcery,2020
1491,The Illusionist,2006-08-18,7.3,8.1384,2006.0,"Fantasy, Drama, Thriller, Romance",Dark Fantasy,2000
420809,Maleficent: Mistress of Evil,2019-10-16,7.3,7.9325,2019.0,"Family, Fantasy, Adventure",Fantasy Epic,2010
12902,Scooby-Doo! and the Loch Ness Monster,2004-05-20,7.3,4.013,2004.0,"Family, Adventure, Animation, Comedy, Fantasy",Fairy Tale,2000
408220,Justice League Dark,2017-01-24,7.3,6.0486,2017.0,"Animation, Action, Adventure, Fantasy, Sci-Fi, Horror",Dark Fantasy,2010
258230,A Monster Calls,2016-10-07,7.3,7.3423,2016.0,"Fantasy, Adventure, Family",Fantasy Epic,2010
34647,Enter the Void,2010-05-05,7.3,3.3216,2010.0,"Fantasy, Drama",Fantasy Epic,2010
2270,Stardust,2007-08-10,7.3,10.7938,2007.0,"Adventure, Fantasy, Romance, Family",Fantasy Epic,2000
837335,La Chimera,2023-10-12,7.3,2.4425,2023.0,"Drama, Fantasy, Comedy",Fantasy Epic,2020
1262,Stranger Than Fiction,2006-11-10,7.3,5.1598,2006.0,"Drama, Comedy, Romance, Fantasy",Fantasy Epic,2000
912598,Bubble,2022-02-14,7.3,3.6179,2022.0,"Animation, Adventure, Sci-Fi, Fantasy",Fantasy Epic,2020
1433,The Devil's Backbone,2001-04-20,7.3,3.6503,2001.0,"Fantasy, Drama, Horror, Thriller",Dark Fantasy,2000
842924,The Life of Chuck,2025-06-05,7.3,9.5919,2025.0,"Fantasy, Drama",Fantasy Epic,2020
416494,Status Update,2018-02-09,7.3,4.9578,2018.0,"Comedy, Fantasy, Sci-Fi",Fantasy Epic,2010
668461,Slumberland,2022-11-18,7.3,6.5834,2022.0,"Family, Fantasy, Comedy",Fantasy Epic,2020
1147400,"Miraculous World: Paris, Tales of Shadybug and Claw Noir",2023-10-21,7.3,5.6184,2023.0,"Animation, Family, Action, Fantasy",Fairy Tale,2020
13597,Labyrinth,1986-06-27,7.3,9.2912,1986.0,"Adventure, Family, Fantasy",Fantasy Epic,1980
323661,Mune: Guardian of the Moon,2015-02-05,7.3,3.1097,2015.0,"Animation, Family, Adventure, Fantasy",Fairy Tale,2010
438148,Minions: The Rise of Gru,2022-06-29,7.3,12.5474,2022.0,"Family, Comedy, Adventure, Animation, Sci-Fi, Fantasy, Action",Fairy Tale,2020
590223,Love and Monsters,2020-10-16,7.3,8.7629,2020.0,"Adventure, Comedy, Fantasy, Sci-Fi",Fantasy Epic,2020
2657,Pleasantville,1998-09-17,7.3,5.4413,1998.0,"Fantasy, Comedy, Drama",Fantasy Epic,1990
285,Pirates of the Caribbean: At World's End,2007-05-19,7.3,17.1393,2007.0,"Adventure, Fantasy, Action",Sword and Sorcery,2000
436343,On Body and Soul,2017-03-02,7.3,1.4954,2017.0,"Drama, Romance, Fantasy",Fantasy Epic,2010
766,Army of Darkness,1992-10-31,7.3,7.7216,1992.0,"Fantasy, Horror, Comedy",Dark Fantasy,1990
34134,Barbie in A Mermaid Tale,2010-01-25,7.3,5.2068,2010.0,"Animation, Family, Fantasy",Fairy Tale,2010
10150,The Last Unicorn,1982-11-19,7.3,7.0208,1982.0,"Fantasy, Animation, Family, Adventure",Fairy Tale,1980
779,Vampyr,1932-05-06,7.3,1.7239,1932.0,"Horror, Fantasy",Dark Fantasy,1930
571468,Freaks Out,2021-10-28,7.3,1.7272,2021.0,"Adventure, Fantasy, Drama",Fantasy Epic,2020
10501,The Road to El Dorado,2000-03-31,7.3,10.8438,2000.0,"Family, Adventure, Animation, Comedy, Fantasy",Fairy Tale,2000
483980,Z-O-M-B-I-E-S,2018-02-16,7.3,6.1708,2018.0,"Fantasy, Comedy, Romance",Fantasy Epic,2010
923939,The Wonderful Story of Henry Sugar,2023-09-20,7.3,5.2705,2023.0,"Comedy, Fantasy, Drama",Fantasy Epic,2020
109445,Frozen,2013-11-20,7.2,20.2513,2013.0,"Animation, Family, Adventure, Fantasy",Fairy Tale,2010
901362,Trolls Band Together,2023-10-12,7.2,10.1088,2023.0,"Animation, Family, Fantasy, Comedy, Adventure",Fairy Tale,2020
79707,Children Who Chase Lost Voices,2011-05-07,7.2,4.2583,2011.0,"Animation, Adventure, Fantasy, Family",Fairy Tale,2010
8844,Jumanji,1995-12-15,7.2,3.5332,1995.0,"Adventure, Fantasy, Family",Fantasy Epic,1990
75258,Secret of the Wings,2012-08-17,7.2,7.5365,2012.0,"Animation, Family, Fantasy, Adventure",Fairy Tale,2010
902,The City of Lost Children,1995-05-17,7.2,3.7424,1995.0,"Fantasy, Sci-Fi, Adventure",Fantasy Epic,1990
465136,Every Day,2018-02-22,7.2,5.5366,2018.0,"Romance, Fantasy",Fantasy Epic,2010
446893,Trolls World Tour,2020-03-11,7.2,9.2488,2020.0,"Family, Animation, Comedy, Fantasy, Adventure",Fairy Tale,2020
113082,Berserk: The Golden Age Arc I - The Egg of the King,2012-02-04,7.2,4.241,2012.0,"Animation, Action, Adventure, Fantasy, Drama, Horror",Dark Fantasy,2010
399055,The Shape of Water,2017-12-01,7.2,10.5853,2017.0,"Drama, Fantasy, Romance",Fantasy Epic,2010
330457,Frozen II,2019-11-20,7.2,14.3536,2019.0,"Family, Animation, Adventure, Comedy, Fantasy",Fairy Tale,2010
251,Ghost,1990-07-13,7.2,11.997,1990.0,"Fantasy, Romance, Thriller",Dark Fantasy,1990
268,Batman,1989-06-21,7.2,11.7481,1989.0,"Fantasy, Action, Crime",Sword and Sorcery,1980
899112,Violent Night,2022-11-30,7.2,7.5744,2022.0,"Action, Comedy, Fantasy",Sword and Sorcery,2020
453395,Doctor Strange in the Multiverse of Madness,2022-05-04,7.2,19.1796,2022.0,"Fantasy, Action, Adventure",Sword and Sorcery,2020
16646,Russian Ark,2002-05-22,7.2,1.5902,2002.0,"Drama, Fantasy",Fantasy Epic,2000
9078,The Sword in the Stone,1963-12-25,7.2,8.5708,1963.0,"Animation, Family, Fantasy",Fairy Tale,1960
116745,The Secret Life of Walter Mitty,2013-12-18,7.2,8.1034,2013.0,"Adventure, Comedy, Drama, Fantasy",Fantasy Epic,2010
5590,Donkey Skin,1970-12-16,7.2,2.9049,1970.0,"Fantasy, Comedy, Romance",Fantasy Epic,1970
34584,The NeverEnding Story,1984-04-06,7.2,7.019,1984.0,"Adventure, Fantasy, Family, Drama",Fantasy Epic,1980
10198,The Princess and the Frog,2009-12-08,7.2,11.5655,2009.0,"Animation, Romance, Fantasy, Family",Fairy Tale,2000
204436,Jack and the Cuckoo-Clock Heart,2014-01-29,7.2,2.7372,2014.0,"Animation, Romance, Adventure, Drama, Fantasy",Fantasy Epic,2010
297762,Wonder Woman,2017-05-30,7.2,15.6207,2017.0,"Action, Adventure, Fantasy",Sword and Sorcery,2010
6978,Big Trouble in Little China,1986-05-30,7.2,8.9019,1986.0,"Action, Comedy, Fantasy, Adventure",Sword and Sorcery,1980
12105,Yellow Submarine,1968-07-17,7.2,4.1749,1968.0,"Animation, Adventure, Comedy, Fantasy",Fantasy Epic,1960
900667,One Piece Film Red,2022-08-06,7.2,7.4626,2022.0,"Animation, Adventure, Action, Fantasy",Sword and Sorcery,2020
152603,Only Lovers Left Alive,2013-12-12,7.2,5.2104,2013.0,"Drama, Romance, Fantasy",Fantasy Epic,2010
12159,What Dreams May Come,1998-10-02,7.2,7.4354,1998.0,"Drama, Fantasy, Romance",Fantasy Epic,1990
302429,Strange Magic,2015-01-23,7.2,5.7552,2015.0,"Animation, Family, Fantasy",Fairy Tale,2010
2668,Sleepy Hollow,1999-11-19,7.2,9.2592,1999.0,"Fantasy, Thriller, Horror",Dark Fantasy,1990
10693,Peter Pan,1953-02-05,7.2,10.3165,1953.0,"Animation, Family, Adventure, Fantasy",Fairy Tale,1950
12092,Alice in Wonderland,1951-07-28,7.2,12.5898,1951.0,"Animation, Family, Fantasy, Adventure",Fairy Tale,1950
2280,Big,1988-06-03,7.2,9.1462,1988.0,"Fantasy, Drama, Comedy",Fantasy Epic,1980
15359,Wonder Woman,2009-03-03,7.2,5.7316,2009.0,"Action, Adventure, Animation, Fantasy, Sci-Fi",Sword and Sorcery,2000
407655,A Cinderella Story: If the Shoe Fits,2016-08-02,7.2,6.367,2016.0,"Comedy, Family, Fantasy",Fantasy Epic,2010
560050,Over the Moon,2020-10-16,7.2,4.6163,2020.0,"Animation, Adventure, Family, Fantasy",Fairy Tale,2020
10830,Matilda,1996-08-02,7.2,13.0355,1996.0,"Comedy, Family, Fantasy",Fantasy Epic,1990
15283,Pom Poko,1994-07-16,7.2,4.5853,1994.0,"Adventure, Animation, Fantasy",Fantasy Epic,1990
11044,Arizona Dream,1993-01-06,7.2,5.1685,1993.0,"Fantasy, Comedy, Drama, Romance",Fantasy Epic,1990
11533,Jason and the Argonauts,1963-06-13,7.2,5.5873,1963.0,"Adventure, Family, Fantasy",Fantasy Epic,1960
1040148,"Ruby Gillman, Teenage Kraken",2023-06-28,7.2,8.4703,2023.0,"Animation, Family, Fantasy, Comedy",Fairy Tale,2020
527435,The Christmas Chronicles,2018-11-22,7.2,7.765,2018.0,"Comedy, Adventure, Family, Fantasy",Fantasy Epic,2010
647,Final Fantasy VII: Advent Children,2005-07-14,7.2,3.6128,2005.0,"Animation, Action, Adventure, Fantasy, Sci-Fi",Sword and Sorcery,2000
642885,Hocus Pocus 2,2022-09-27,7.2,6.8031,2022.0,"Fantasy, Comedy",Fantasy Epic,2020
585245,Clifford the Big Red Dog,2021-11-10,7.2,7.0097,2021.0,"Family, Adventure, Comedy, Fantasy",Fantasy Epic,2020
277217,Descendants,2015-07-31,7.2,9.4577,2015.0,"Family, Adventure, Fantasy",Fantasy Epic,2010
475215,Mirai,2018-07-20,7.2,3.9946,2018.0,"Animation, Family, Fantasy, Adventure, Drama",Fairy Tale,2010
645757,That Christmas,2024-11-27,7.2,5.9464,2024.0,"Animation, Comedy, Family, Fantasy, Adventure",Fairy Tale,2020
459003,Mavka: The Forest Song,2023-03-02,7.1,3.8877,2023.0,"Animation, Adventure, Family, Fantasy",Fairy Tale,2020
501170,Doctor Sleep,2019-10-30,7.1,10.7172,2019.0,"Horror, Fantasy",Dark Fantasy,2010
927,Gremlins,1984-06-08,7.1,10.185,1984.0,"Fantasy, Horror, Comedy",Dark Fantasy,1980
430447,Mary and The Witch's Flower,2017-07-08,7.1,4.8894,2017.0,"Animation, Adventure, Family, Fantasy",Fairy Tale,2010
10601,Peter Pan,2003-12-18,7.1,7.8951,2003.0,"Adventure, Fantasy, Family",Fantasy Epic,2000
411,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",2005-12-07,7.1,19.768,2005.0,"Adventure, Family, Fantasy",Fantasy Epic,2000
11639,The Dark Crystal,1982-12-17,7.1,7.0936,1982.0,"Adventure, Family, Fantasy",Fantasy Epic,1980
672647,The Map of Tiny Perfect Things,2021-02-12,7.1,5.7758,2021.0,"Fantasy, Romance",Fantasy Epic,2020
15370,The Cat Returns,2002-07-19,7.1,6.7348,2002.0,"Adventure, Fantasy, Animation, Drama, Family",Fairy Tale,2000
408,Snow White and the Seven Dwarfs,1938-01-14,7.1,12.2399,1938.0,"Fantasy, Animation, Family",Fairy Tale,1930
11687,The Visitors,1993-01-27,7.1,4.0834,1993.0,"Fantasy, Comedy",Fantasy Epic,1990
4688,Across the Universe,2007-09-14,7.1,4.6361,2007.0,"Drama, Romance, Fantasy",Fantasy Epic,2000
561,Constantine,2005-02-08,7.1,14.7618,2005.0,"Fantasy, Action, Horror",Dark Fantasy,2000
103332,Ruby Sparks,2012-07-25,7.1,6.2241,2012.0,"Comedy, Romance, Fantasy, Drama",Fantasy Epic,2010
2323,Field of Dreams,1989-04-21,7.1,6.1148,1989.0,"Drama, Fantasy",Fantasy Epic,1980
279229,Sapphire Blue,2014-08-14,7.1,1.8489,2014.0,"Fantasy, Romance, Drama",Fantasy Epic,2010
10895,Pinocchio,1940-02-23,7.1,10.2081,1940.0,"Animation, Family, Fantasy",Fairy Tale,1940
323027,Justice League: Gods and Monsters,2015-06-18,7.1,5.5616,2015.0,"Action, Animation, Fantasy, Adventure, Sci-Fi",Sword and Sorcery,2010
547016,The Old Guard,2020-07-09,7.1,5.2758,2020.0,"Action, Fantasy",Sword and Sorcery,2020
749004,Petite Maman,2021-06-02,7.1,1.6777,2021.0,"Drama, Fantasy",Fantasy Epic,2020
487242,Suicide Squad: Hell to Pay,2018-03-23,7.1,5.8466,2018.0,"Sci-Fi, Action, Animation, Fantasy",Sword and Sorcery,2010
836225,The Exorcism of God,2022-03-11,7.1,10.3494,2022.0,"Horror, Crime, Drama, Fantasy",Dark Fantasy,2020
102651,Maleficent,2014-05-28,7.1,13.7898,2014.0,"Fantasy, Adventure, Action, Family, Romance",Fantasy Epic,2010
420817,Aladdin,2019-05-22,7.1,13.6016,2019.0,"Adventure, Fantasy, Romance, Family",Fantasy Epic,2010
845222,Kingdom: Ashin of the North,2021-07-23,7.1,4.4861,2021.0,"Drama, Fantasy, Thriller",Dark Fantasy,2020
1246049,Dracula,2025-07-30,7.1,41.4724,2025.0,"Horror, Fantasy, Romance",Dark Fantasy,2020
856289,Creation of the Gods I: Kingdom of Storms,2023-07-15,7.1,6.4985,2023.0,"Action, Fantasy",Sword and Sorcery,2020
11836,The SpongeBob SquarePants Movie,2004-11-19,7.1,11.2832,2004.0,"Family, Comedy, Adventure, Animation, Fantasy",Fairy Tale,2000
428449,A Ghost Story,2017-04-24,7.1,6.2802,2017.0,"Drama, Fantasy, Romance",Fantasy Epic,2010
436931,Pokémon the Movie: I Choose You!,2017-07-15,7.1,4.9825,2017.0,"Family, Animation, Adventure, Fantasy",Fairy Tale,2010
11934,The Hudsucker Proxy,1994-03-11,7.1,4.9913,1994.0,"Comedy, Drama, Fantasy",Fantasy Epic,1990
2907,The Addams Family,1991-11-22,7.1,9.0719,1991.0,"Comedy, Fantasy",Fantasy Epic,1990
16140,Death Note: The Last Name,2006-10-28,7.1,2.9695,2006.0,"Fantasy, Thriller",Dark Fantasy,2000
7980,The Lovely Bones,2009-12-26,7.1,8.9024,2009.0,"Fantasy, Drama",Fantasy Epic,2000
16007,Death Note,2006-06-17,7.1,4.4142,2006.0,"Fantasy, Thriller",Dark Fantasy,2000
173,"20,000 Leagues Under the Sea",1954-12-23,7.1,5.9458,1954.0,"Adventure, Sci-Fi, Fantasy",Fantasy Epic,1950
581389,Space Sweepers,2021-02-05,7.1,2.8416,2021.0,"Drama, Fantasy, Sci-Fi",Fantasy Epic,2020
570131,Love at Second Sight,2019-01-18,7.0,2.6662,2019.0,"Comedy, Romance, Fantasy",Fantasy Epic,2010
560044,The Willoughbys,2020-04-22,7.0,6.3127,2020.0,"Animation, Comedy, Family, Fantasy",Fairy Tale,2020
11224,Cinderella,1950-02-22,7.0,12.9219,1950.0,"Family, Fantasy, Animation, Romance",Fairy Tale,1950
787699,Wonka,2023-12-06,7.0,12.3945,2023.0,"Comedy, Family, Fantasy",Fantasy Epic,2020
118,Charlie and the Chocolate Factory,2005-07-13,7.0,14.258,2005.0,"Adventure, Comedy, Family, Fantasy",Fantasy Epic,2000
585083,Hotel Transylvania: Transformania,2022-01-31,7.0,10.4152,2022.0,"Animation, Comedy, Family, Adventure, Fantasy",Fairy Tale,2020
10439,Hocus Pocus,1993-07-16,7.0,8.4696,1993.0,"Fantasy, Comedy, Family",Fantasy Epic,1990
779782,The School for Good and Evil,2022-10-19,7.0,5.9318,2022.0,"Fantasy, Comedy, Adventure",Fantasy Epic,2020
639933,The Northman,2022-04-07,7.0,11.3089,2022.0,"Action, Adventure, Fantasy",Sword and Sorcery,2020
588921,Ainbo: Spirit of the Amazon,2021-02-09,7.0,4.878,2021.0,"Adventure, Animation, Family, Fantasy",Fairy Tale,2020
487672,Reign of the Supermen,2019-01-13,7.0,5.9415,2019.0,"Sci-Fi, Animation, Action, Fantasy, Drama",Sword and Sorcery,2010
12335,Bedknobs and Broomsticks,1971-10-07,7.0,5.406,1971.0,"Family, Animation, Fantasy",Fairy Tale,1970
2044,The Lake House,2006-06-16,7.0,7.25,2006.0,"Romance, Drama, Fantasy",Fantasy Epic,2000
15775,If Only,2004-01-23,7.0,6.1747,2004.0,"Drama, Romance, Fantasy",Fantasy Epic,2000
62177,Brave,2012-06-21,7.0,14.2555,2012.0,"Animation, Family, Fantasy, Adventure",Fairy Tale,2010
926899,The House,2022-01-14,7.0,6.4804,2022.0,"Animation, Drama, Comedy, Horror, Fantasy",Dark Fantasy,2020
847,Willow,1988-05-20,7.0,7.1657,1988.0,"Fantasy, Adventure, Action",Sword and Sorcery,1980
71864,The Odd Life of Timothy Green,2012-08-15,7.0,5.7913,2012.0,"Fantasy, Drama, Comedy, Family",Fantasy Epic,2010
12665,Powder,1995-10-27,7.0,4.0235,1995.0,"Drama, Fantasy",Fantasy Epic,1990
1730,Inland Empire,2006-12-06,7.0,5.0715,2006.0,"Horror, Thriller, Drama, Fantasy",Dark Fantasy,2000
14411,Sinbad: Legend of the Seven Seas,2003-07-02,7.0,7.7665,2003.0,"Family, Animation, Adventure, Fantasy, Action",Fairy Tale,2000
1011985,Kung Fu Panda 4,2024-03-02,7.0,32.8095,2024.0,"Animation, Family, Action, Comedy, Adventure, Fantasy",Fairy Tale,2020
526,Ladyhawke,1985-03-27,7.0,6.1507,1985.0,"Adventure, Comedy, Fantasy",Fantasy Epic,1980
1241982,Moana 2,2024-11-21,7.0,31.4828,2024.0,"Animation, Adventure, Family, Comedy, Fantasy",Fairy Tale,2020
245842,The King's Daughter,2022-01-21,7.0,5.812,2022.0,"Fantasy, Adventure, Family",Fantasy Epic,2020
13192,Moonwalker,1988-10-29,7.0,4.629,1988.0,Fantasy,Fantasy Epic,1980
845781,Red One,2024-10-31,7.0,12.6362,2024.0,"Action, Comedy, Fantasy",Sword and Sorcery,2020
23202,Trick 'r Treat,2007-12-09,7.0,6.8119,2007.0,"Horror, Fantasy",Dark Fantasy,2000
103328,Holy Motors,2012-07-02,7.0,1.9765,2012.0,"Drama, Fantasy",Fantasy Epic,2010
300,The Science of Sleep,2006-06-25,7.0,2.9763,2006.0,"Comedy, Drama, Fantasy",Fantasy Epic,2000
763215,Damsel,2024-03-07,7.0,10.4491,2024.0,"Fantasy, Action, Adventure",Sword and Sorcery,2020
460465,Mortal Kombat,2021-04-07,7.0,14.9116,2021.0,"Action, Fantasy, Adventure",Sword and Sorcery,2020
854,The Mask,1994-07-29,7.0,14.0876,1994.0,"Comedy, Fantasy, Crime, Romance",Fantasy Epic,1990
615774,Scooby-Doo! Return to Zombie Island,2019-09-03,7.0,4.9225,2019.0,"Fantasy, Animation, Family, Adventure, Comedy, Horror",Dark Fantasy,2010
287947,Shazam!,2019-03-29,7.0,9.9112,2019.0,"Action, Comedy, Fantasy",Sword and Sorcery,2010
894205,Werewolf by Night,2022-09-25,7.0,7.0572,2022.0,"Action, Fantasy, Horror",Dark Fantasy,2020
1024,Heavenly Creatures,1994-09-12,7.0,5.4263,1994.0,"Drama, Fantasy",Fantasy Epic,1990
2758,Addams Family Values,1993-11-19,7.0,9.6435,1993.0,"Comedy, Family, Fantasy",Fantasy Epic,1990
811367,22 vs. Earth,2021-04-30,7.0,2.1259,2021.0,"Family, Comedy, Fantasy, Animation",Fairy Tale,2020
321612,Beauty and the Beast,2017-03-16,7.0,13.9292,2017.0,"Family, Fantasy, Romance",Fantasy Epic,2010
14506,The Adventures of Baron Munchausen,1988-12-07,7.0,5.507,1988.0,"Fantasy, Adventure, Comedy",Fantasy Epic,1980
337556,Emerald Green,2016-07-07,7.0,2.0464,2016.0,"Fantasy, Action",Sword and Sorcery,2010
13198,Wristcutters: A Love Story,2007-10-19,7.0,4.7488,2007.0,"Comedy, Drama, Fantasy, Romance",Fantasy Epic,2000
564,The Mummy,1999-04-16,7.0,27.7621,1999.0,"Adventure, Action, Fantasy",Sword and Sorcery,1990
397837,Before I Fall,2017-03-02,7.0,5.8282,2017.0,"Drama, Fantasy",Fantasy Epic,2010
639720,IF,2024-05-08,7.0,11.2903,2024.0,"Comedy, Fantasy, Family",Fantasy Epic,2020
76492,Hotel Transylvania,2012-09-20,7.0,14.6389,2012.0,"Animation, Comedy, Family, Fantasy",Fairy Tale,2010
11227,Angel-A,2005-12-21,7.0,2.1859,2005.0,"Romance, Comedy, Drama, Fantasy",Fantasy Epic,2000
9007,Just Like Heaven,2005-09-16,7.0,6.9094,2005.0,"Comedy, Romance, Fantasy",Fantasy Epic,2000
17445,Green Lantern: First Flight,2009-07-28,7.0,5.4046,2009.0,"Action, Adventure, Fantasy, Animation, Sci-Fi",Sword and Sorcery,2000
10228,Pokémon: The First Movie,1998-07-18,7.0,6.0016,1998.0,"Animation, Family, Adventure, Fantasy, Action",Fairy Tale,1990
10166,The Witches,1990-05-25,6.9,6.2176,1990.0,"Fantasy, Family, Horror",Dark Fantasy,1990
11527,Excalibur,1981-04-10,6.9,8.5458,1981.0,"Adventure, Fantasy",Fantasy Epic,1980
364,Batman Returns,1992-06-19,6.9,11.5533,1992.0,"Action, Fantasy",Sword and Sorcery,1990
16093,Carnival of Souls,1962-11-02,6.9,4.3462,1962.0,"Horror, Fantasy",Dark Fantasy,1960
175774,Ruby Red,2013-03-14,6.9,2.0764,2013.0,"Fantasy, Drama, Romance",Fantasy Epic,2010
19933,The Brave Little Toaster,1987-07-09,6.9,4.9698,1987.0,"Animation, Adventure, Fantasy, Family",Fairy Tale,1980
10882,Sleeping Beauty,1959-02-17,6.9,12.2309,1959.0,"Fantasy, Animation, Romance, Family",Fairy Tale,1950
917496,Beetlejuice Beetlejuice,2024-09-04,6.9,12.9453,2024.0,"Comedy, Fantasy, Horror",Dark Fantasy,2020
24420,The Time Traveler's Wife,2009-08-14,6.9,6.8078,2009.0,"Drama, Romance, Fantasy",Fantasy Epic,2000
639721,The Addams Family 2,2021-10-01,6.9,5.9418,2021.0,"Animation, Family, Comedy, Fantasy, Adventure",Fairy Tale,2020
1114967,Good Fortune,2025-10-14,6.9,9.9153,2025.0,"Comedy, Fantasy",Fantasy Epic,2020
347031,Swiss Army Man,2016-06-24,6.9,6.3372,2016.0,"Comedy, Drama, Romance, Fantasy, Adventure",Fantasy Epic,2010
1832,Dogma,1999-10-04,6.9,9.0518,1999.0,"Fantasy, Comedy, Adventure",Fantasy Epic,1990
9871,Ginger Snaps,2000-12-11,6.9,5.8332,2000.0,"Fantasy, Horror, Drama, Thriller",Dark Fantasy,2000
741074,Once Upon a Snowman,2020-10-23,6.9,4.7492,2020.0,"Animation, Family, Comedy, Fantasy",Fairy Tale,2020
816904,Mummies,2023-01-05,6.9,4.1143,2023.0,"Animation, Adventure, Fantasy, Family",Fairy Tale,2020
13179,Tinker Bell,2008-09-11,6.9,8.3208,2008.0,"Animation, Family, Adventure, Fantasy",Fairy Tale,2000
402431,Wicked,2024-10-16,6.9,30.9852,2024.0,"Drama, Romance, Fantasy",Fantasy Epic,2020
170657,Journey to the West: Conquering the Demons,2013-02-07,6.9,5.5554,2013.0,"Action, Fantasy, Adventure, Comedy",Sword and Sorcery,2010
447404,Pokémon Detective Pikachu,2019-05-03,6.9,10.4648,2019.0,"Action, Adventure, Fantasy",Sword and Sorcery,2010
17979,A Christmas Carol,2009-11-04,6.9,8.2559,2009.0,"Animation, Fantasy, Drama, Family",Fairy Tale,2000
10323,Clash of the Titans,1981-06-12,6.9,6.222,1981.0,"Adventure, Fantasy, Action",Sword and Sorcery,1980
77459,A Monster in Paris,2011-10-12,6.9,3.4399,2011.0,"Adventure, Animation, Comedy, Family, Fantasy",Fairy Tale,2010
13253,Futurama: Bender's Game,2008-11-03,6.9,5.0687,2008.0,"Animation, Comedy, Sci-Fi, Action, Fantasy",Sword and Sorcery,2000
8953,Steamboy,2004-07-17,6.9,3.7026,2004.0,"Animation, Fantasy, Sci-Fi",Fantasy Epic,2000
177888,Teen Beach Movie,2013-08-07,6.9,5.475,2013.0,"Family, Comedy, Fantasy",Fantasy Epic,2010
